,names,ids,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
470,Take The Money And Run,1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
471,Tenth Avenue Freeze-Out,4Gmdm6oRVwJgsM8gYnwRoE,Bruce Springsteen,0.702,0.777,2,-4.446,0,0.0347,0.482,0.0,0.0789,0.918,116.819,audio_features,4Gmdm6oRVwJgsM8gYnwRoE,spotify:track:4Gmdm6oRVwJgsM8gYnwRoE,https://api.spotify.com/v1/tracks/4Gmdm6oRVwJgsM8gYnwRoE,https://api.spotify.com/v1/audio-analysis/4Gmdm6oRVwJgsM8gYnwRoE,190467,4
472,Night,305AMS2fhp16LoYxKiYsXF,Bruce Springsteen,0.245,0.892,5,-4.223,1,0.0374,0.1,0.00783,0.0938,0.714,146.756,audio_features,305AMS2fhp16LoYxKiYsXF,spotify:track:305AMS2fhp16LoYxKiYsXF,https://api.spotify.com/v1/tracks/305AMS2fhp16LoYxKiYsXF,https://api.spotify.com/v1/audio-analysis/305AMS2fhp16LoYxKiYsXF,180227,4
473,All Summer Long,5rX6C5QVvvZB7XckETNych,Kid Rock,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4
474,Banana Boat (Day-O),4fHDlIntTsRGSyTg5UYZYC,Harry Belafonte,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,audio_features,4fHDlIntTsRGSyTg5UYZYC,spotify:track:4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/tracks/4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/audio-analysis/4fHDlIntTsRGSyTg5UYZYC,183133,4
475,Sometimes a Fantasy,2ltjiNTxrM53MQl5tmp1Cv,Billy Joel,0.614,0.815,7,-5.9,1,0.12,0.0735,1.34e-05,0.563,0.94,161.266,audio_features,2ltjiNTxrM53MQl5tmp1Cv,spotify:track:2ltjiNTxrM53MQl5tmp1Cv,https://api.spotify.com/v1/tracks/2ltjiNTxrM53MQl5tmp1Cv,https://api.spotify.com/v1/audio-analysis/2ltjiNTxrM53MQl5tmp1Cv,220040,4
476,Just the Way You Are,49MHCPzvMLXhRjDantBMVH,Billy Joel,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4
477,Puttin' on the Ritz,1taGkdO3DQsNRIQrarhVvc,Taco,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,audio_features,1taGkdO3DQsNRIQrarhVvc,spotify:track:1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/tracks/1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/audio-analysis/1taGkdO3DQsNRIQrarhVvc,281160,4
478,My Girl,745H5CctFr12Mo7cqa1BMH,The Temptations,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4
479,Valerie,3aAuIvgJGdp4wWd60riWfB,Steve Winwood,0.717,0.527,9,-10.779,1,0.0292,0.567,0.00668,0.0785,0.731,116.288,audio_features,3aAuIvgJGdp4wWd60riWfB,spotify:track:3aAuIvgJGdp4wWd60riWfB,https://api.spotify.com/v1/tracks/3aAuIvgJGdp4wWd60riWfB,https://api.spotify.com/v1/audio-analysis/3aAuIvgJGdp4wWd60riWfB,246667,4
480,West End Girls - 2001 Remaster,7FlwylpJSe3ea6m1IrkizS,Pet Shop Boys,0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,audio_features,7FlwylpJSe3ea6m1IrkizS,spotify:track:7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/audio-analysis/7FlwylpJSe3ea6m1IrkizS,245360,4
481,Back on the Chain Gang - 2007 Remaster,4cMHCRLPNoEbpnl2rz6GS9,Pretenders,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,audio_features,4cMHCRLPNoEbpnl2rz6GS9,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/tracks/4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/audio-analysis/4cMHCRLPNoEbpnl2rz6GS9,231120,4
482,Wouldn't It Be Nice - 2000 Remaster,2Gy7qnDwt8Z3MNxqat4CsK,The Beach Boys,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,audio_features,2Gy7qnDwt8Z3MNxqat4CsK,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,https://api.spotify.com/v1/tracks/2Gy7qnDwt8Z3MNxqat4CsK,https://api.spotify.com/v1/audio-analysis/2Gy7qnDwt8Z3MNxqat4CsK,153205,4
483,The End,5UgT7w6zVZjP3oyawMzbiK,The Doors,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,5UgT7w6zVZjP3oyawMzbiK,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/audio-analysis/5UgT7w6zVZjP3oyawMzbiK,703373,4
484,Beyond the Sea,3KzgdYUlqV6TOG7JCmx2Wg,Bobby Darin,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480,4
485,Sloop John B - Remastered,2ULL3VZf4WwBKO4vjwT7Bg,The Beach Boys,0.567,0.745,8,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,audio_features,2ULL3VZf4WwBKO4vjwT7Bg,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,https://api.spotify.com/v1/tracks/2ULL3VZf4WwBKO4vjwT7Bg,https://api.spotify.com/v1/audio-analysis/2ULL3VZf4WwBKO4vjwT7Bg,180133,4
486,I Get Around,3mXexrmtPJ1KdWN37rYePx,The Beach Boys,0.388,0.63,9,-6.292,0,0.0453,0.32,0.0,0.0738,0.774,145.931,audio_features,3mXexrmtPJ1KdWN37rYePx,spotify:track:3mXexrmtPJ1KdWN37rYePx,https://api.spotify.com/v1/tracks/3mXexrmtPJ1KdWN37rYePx,https://api.spotify.com/v1/audio-analysis/3mXexrmtPJ1KdWN37rYePx,133760,4
487,Mainstreet,0XVR94voJPToKX1XoOw0ot,Bob Seger,0.505,0.747,8,-5.422,1,0.0308,0.064,0.00647,0.244,0.529,139.865,audio_features,0XVR94voJPToKX1XoOw0ot,spotify:track:0XVR94voJPToKX1XoOw0ot,https://api.spotify.com/v1/tracks/0XVR94voJPToKX1XoOw0ot,https://api.spotify.com/v1/audio-analysis/0XVR94voJPToKX1XoOw0ot,223090,4
488,El Paso,5ESnx7UWLIGmu4sUfR5hGi,Marty Robbins,0.62,0.628,2,-7.115,1,0.0278,0.76,0.000163,0.24,0.795,106.167,audio_features,5ESnx7UWLIGmu4sUfR5hGi,spotify:track:5ESnx7UWLIGmu4sUfR5hGi,https://api.spotify.com/v1/tracks/5ESnx7UWLIGmu4sUfR5hGi,https://api.spotify.com/v1/audio-analysis/5ESnx7UWLIGmu4sUfR5hGi,278133,3
489,Put Your Head On My Shoulder,2DpJ9T2RVRanZcYFHKOAfA,Paul Anka,0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,audio_features,2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/audio-analysis/2DpJ9T2RVRanZcYFHKOAfA,154733,3
490,La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,ZZ Top,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,audio_features,70YvYr2hGlS01bKRIho1HM,spotify:track:70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/tracks/70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/audio-analysis/70YvYr2hGlS01bKRIho1HM,230480,4
491,Too Hot - Single Version,1S3RMWe23mYX6h3fevsgDq,Kool & The Gang,0.719,0.515,7,-11.168,0,0.113,0.362,1.95e-06,0.11,0.697,104.935,audio_features,1S3RMWe23mYX6h3fevsgDq,spotify:track:1S3RMWe23mYX6h3fevsgDq,https://api.spotify.com/v1/tracks/1S3RMWe23mYX6h3fevsgDq,https://api.spotify.com/v1/audio-analysis/1S3RMWe23mYX6h3fevsgDq,226827,4
492,No One Like You,26fZwf1ImE4aUJ4XaqOkUg,Scorpions,0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,audio_features,26fZwf1ImE4aUJ4XaqOkUg,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/tracks/26fZwf1ImE4aUJ4XaqOkUg,https://api.spotify.com/v1/audio-analysis/26fZwf1ImE4aUJ4XaqOkUg,237467,4
493,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
494,On The Dark Side,7DhNAYOzIRkEFqimYl2s1G,John Cafferty & the Beaver Brown Band,0.392,0.727,9,-11.913,1,0.155,0.0357,0.000239,0.754,0.365,171.653,audio_features,7DhNAYOzIRkEFqimYl2s1G,spotify:track:7DhNAYOzIRkEFqimYl2s1G,https://api.spotify.com/v1/tracks/7DhNAYOzIRkEFqimYl2s1G,https://api.spotify.com/v1/audio-analysis/7DhNAYOzIRkEFqimYl2s1G,161827,4
495,Cherish,7ktxXsACTciz3gAtuzd1uV,Kool & The Gang,0.639,0.596,10,-8.145,0,0.0225,0.331,0.0,0.296,0.427,95.186,audio_features,7ktxXsACTciz3gAtuzd1uV,spotify:track:7ktxXsACTciz3gAtuzd1uV,https://api.spotify.com/v1/tracks/7ktxXsACTciz3gAtuzd1uV,https://api.spotify.com/v1/audio-analysis/7ktxXsACTciz3gAtuzd1uV,238933,4
496,Shadows Of The Night,6pwQEpLOlwclrsjgEOHEp0,Pat Benatar,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-05,0.339,0.529,111.902,audio_features,6pwQEpLOlwclrsjgEOHEp0,spotify:track:6pwQEpLOlwclrsjgEOHEp0,https://api.spotify.com/v1/tracks/6pwQEpLOlwclrsjgEOHEp0,https://api.spotify.com/v1/audio-analysis/6pwQEpLOlwclrsjgEOHEp0,261560,4
497,"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",5xMNjx7uqCzMpJZSo4Wq55,Johnny Cash,0.63,0.489,10,-12.144,1,0.18,0.77,0.0,0.381,0.796,101.876,audio_features,5xMNjx7uqCzMpJZSo4Wq55,spotify:track:5xMNjx7uqCzMpJZSo4Wq55,https://api.spotify.com/v1/tracks/5xMNjx7uqCzMpJZSo4Wq55,https://api.spotify.com/v1/audio-analysis/5xMNjx7uqCzMpJZSo4Wq55,233813,4
498,Hurt,28cnXtME493VX9NOw9cIUh,Johnny Cash,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
499,Caribbean Queen (No More Love On the Run),4JEylZNW8SbO4zUyfVrpb7,Billy Ocean,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,audio_features,4JEylZNW8SbO4zUyfVrpb7,spotify:track:4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/tracks/4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/audio-analysis/4JEylZNW8SbO4zUyfVrpb7,244427,4
500,Rusty Cage,4VNvzf9nHWAZBHAJxfzVcy,Johnny Cash,0.543,0.723,2,-5.889,1,0.0332,0.594,0.00316,0.314,0.496,112.061,audio_features,4VNvzf9nHWAZBHAJxfzVcy,spotify:track:4VNvzf9nHWAZBHAJxfzVcy,https://api.spotify.com/v1/tracks/4VNvzf9nHWAZBHAJxfzVcy,https://api.spotify.com/v1/audio-analysis/4VNvzf9nHWAZBHAJxfzVcy,168400,4
501,Come Dancing,32y1kRg6IF3f6jpkHxzFoK,The Kinks,0.499,0.763,7,-11.617,1,0.0704,0.244,1.4e-05,0.0828,0.895,152.677,audio_features,32y1kRg6IF3f6jpkHxzFoK,spotify:track:32y1kRg6IF3f6jpkHxzFoK,https://api.spotify.com/v1/tracks/32y1kRg6IF3f6jpkHxzFoK,https://api.spotify.com/v1/audio-analysis/32y1kRg6IF3f6jpkHxzFoK,234853,4
502,Rasputin,5jkFvD4UJrmdoezzT1FRoP,Boney M.,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,audio_features,5jkFvD4UJrmdoezzT1FRoP,spotify:track:5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/tracks/5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/audio-analysis/5jkFvD4UJrmdoezzT1FRoP,351573,4
503,Earth Angel (Will You Be Mine),11XR0tRT4g5ov4u8M92wbF,The Penguins,0.524,0.177,8,-12.306,1,0.0302,0.865,0.0,0.21,0.466,69.125,audio_features,11XR0tRT4g5ov4u8M92wbF,spotify:track:11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/tracks/11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/audio-analysis/11XR0tRT4g5ov4u8M92wbF,179427,4
504,Sh-Boom,6ZKB999ZdaFVgrYWvxkl49,The Chords,0.676,0.448,5,-9.295,1,0.0514,0.79,0.0,0.124,0.867,136.572,audio_features,6ZKB999ZdaFVgrYWvxkl49,spotify:track:6ZKB999ZdaFVgrYWvxkl49,https://api.spotify.com/v1/tracks/6ZKB999ZdaFVgrYWvxkl49,https://api.spotify.com/v1/audio-analysis/6ZKB999ZdaFVgrYWvxkl49,147267,4
505,"Anything Goes - (From ""Anything Goes"")",1MoF2Agl5fwTlSJxG305xT,Cole Porter,0.802,0.23,0,-13.274,0,0.0879,0.964,0.0,0.115,0.556,105.873,audio_features,1MoF2Agl5fwTlSJxG305xT,spotify:track:1MoF2Agl5fwTlSJxG305xT,https://api.spotify.com/v1/tracks/1MoF2Agl5fwTlSJxG305xT,https://api.spotify.com/v1/audio-analysis/1MoF2Agl5fwTlSJxG305xT,184493,3
506,Moving in Stereo,5xLfQuX5YAfog2JgPz0dpA,The Cars,0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,audio_features,5xLfQuX5YAfog2JgPz0dpA,spotify:track:5xLfQuX5YAfog2JgPz0dpA,https://api.spotify.com/v1/tracks/5xLfQuX5YAfog2JgPz0dpA,https://api.spotify.com/v1/audio-analysis/5xLfQuX5YAfog2JgPz0dpA,286107,4
507,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
508,How Long,4AjKVyNUMdUveKK5OH1OJD,Ace,0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,audio_features,4AjKVyNUMdUveKK5OH1OJD,spotify:track:4AjKVyNUMdUveKK5OH1OJD,https://api.spotify.com/v1/tracks/4AjKVyNUMdUveKK5OH1OJD,https://api.spotify.com/v1/audio-analysis/4AjKVyNUMdUveKK5OH1OJD,204227,4
509,Shepherd of Fire,1fQaoh3imrMunWVZh5kf90,Avenged Sevenfold,0.576,0.906,2,-7.677,1,0.0571,0.000332,0.0614,0.0908,0.211,127.935,audio_features,1fQaoh3imrMunWVZh5kf90,spotify:track:1fQaoh3imrMunWVZh5kf90,https://api.spotify.com/v1/tracks/1fQaoh3imrMunWVZh5kf90,https://api.spotify.com/v1/audio-analysis/1fQaoh3imrMunWVZh5kf90,323800,4
510,I Love the Night,4hO1SWYmqJF6X7O5rZaE6R,Blue Öyster Cult,0.487,0.488,0,-11.418,1,0.0262,0.00109,0.000671,0.541,0.183,134.62,audio_features,4hO1SWYmqJF6X7O5rZaE6R,spotify:track:4hO1SWYmqJF6X7O5rZaE6R,https://api.spotify.com/v1/tracks/4hO1SWYmqJF6X7O5rZaE6R,https://api.spotify.com/v1/audio-analysis/4hO1SWYmqJF6X7O5rZaE6R,263920,4
511,My Best Friend's Girl,1SRkKyJ2JjMZgyDWC30zKv,The Cars,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,audio_features,1SRkKyJ2JjMZgyDWC30zKv,spotify:track:1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/tracks/1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/audio-analysis/1SRkKyJ2JjMZgyDWC30zKv,223253,4
512,Sweet Child O' Mine,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
513,November Rain,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4
514,The Big Rock Candy Mountain,6PIEE443qM0IS279RdW24q,Harry McClintock,0.668,0.172,0,-13.835,1,0.2,0.871,0.0,0.095,0.573,94.51,audio_features,6PIEE443qM0IS279RdW24q,spotify:track:6PIEE443qM0IS279RdW24q,https://api.spotify.com/v1/tracks/6PIEE443qM0IS279RdW24q,https://api.spotify.com/v1/audio-analysis/6PIEE443qM0IS279RdW24q,135147,4
515,The Touch,2QyGSbGdT9suKuDKwnjwH9,Stan Bush,0.594,0.919,2,-6.387,1,0.0572,0.0441,9.19e-06,0.178,0.529,126.57,audio_features,2QyGSbGdT9suKuDKwnjwH9,spotify:track:2QyGSbGdT9suKuDKwnjwH9,https://api.spotify.com/v1/tracks/2QyGSbGdT9suKuDKwnjwH9,https://api.spotify.com/v1/audio-analysis/2QyGSbGdT9suKuDKwnjwH9,236560,4
516,The Transformers (Theme),5FgrPYCCs3pIu5y9LKc9j3,Lion,0.415,0.884,5,-7.286,0,0.0634,0.00553,0.0,0.612,0.562,154.514,audio_features,5FgrPYCCs3pIu5y9LKc9j3,spotify:track:5FgrPYCCs3pIu5y9LKc9j3,https://api.spotify.com/v1/tracks/5FgrPYCCs3pIu5y9LKc9j3,https://api.spotify.com/v1/audio-analysis/5FgrPYCCs3pIu5y9LKc9j3,214707,4
517,Nothin's Gonna Stand In Our Way,1FZ3shpfYLi8iriNH9xPMM,Spectre General,0.415,0.879,2,-8.634,1,0.064,0.0162,1.19e-05,0.455,0.511,145.027,audio_features,1FZ3shpfYLi8iriNH9xPMM,spotify:track:1FZ3shpfYLi8iriNH9xPMM,https://api.spotify.com/v1/tracks/1FZ3shpfYLi8iriNH9xPMM,https://api.spotify.com/v1/audio-analysis/1FZ3shpfYLi8iriNH9xPMM,218027,4
518,Simple Man,1ju7EsSGvRybSNEsRvc7qY,Lynyrd Skynyrd,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,audio_features,1ju7EsSGvRybSNEsRvc7qY,spotify:track:1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/tracks/1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/audio-analysis/1ju7EsSGvRybSNEsRvc7qY,356627,4
519,Renegade,1CQqupcyMg7176PPmIVmSj,Styx,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,audio_features,1CQqupcyMg7176PPmIVmSj,spotify:track:1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/audio-analysis/1CQqupcyMg7176PPmIVmSj,257227,4
520,Wild World,6Xz7FeyE8HTP90HecgHV57,Yusuf / Cat Stevens,0.484,0.508,0,-9.308,1,0.0364,0.376,0.000791,0.0961,0.554,151.867,audio_features,6Xz7FeyE8HTP90HecgHV57,spotify:track:6Xz7FeyE8HTP90HecgHV57,https://api.spotify.com/v1/tracks/6Xz7FeyE8HTP90HecgHV57,https://api.spotify.com/v1/audio-analysis/6Xz7FeyE8HTP90HecgHV57,200173,4
521,Ain't No Mountain High Enough,7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
522,"December, 1963 (Oh What a Night!)",1hQFF33xi8ruavZNyovtUN,Frankie Valli & The Four Seasons,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,audio_features,1hQFF33xi8ruavZNyovtUN,spotify:track:1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN,197147,4
523,One of These Nights - 2013 Remaster,608xszaAxVh4m7NcKJiAbF,Eagles,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,audio_features,608xszaAxVh4m7NcKJiAbF,spotify:track:608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF,https://api.spotify.com/v1/audio-analysis/608xszaAxVh4m7NcKJiAbF,291686,4
524,White Room,3Xls4cNOwy01dtrNXb1inG,Cream,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,3Xls4cNOwy01dtrNXb1inG,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4
525,Going Up The Country,3iltRlox3jEeSKuqdW88EK,Canned Heat,0.622,0.239,5,-18.982,0,0.0447,0.859,0.051,0.109,0.737,79.674,audio_features,3iltRlox3jEeSKuqdW88EK,spotify:track:3iltRlox3jEeSKuqdW88EK,https://api.spotify.com/v1/tracks/3iltRlox3jEeSKuqdW88EK,https://api.spotify.com/v1/audio-analysis/3iltRlox3jEeSKuqdW88EK,172867,4
526,Learning To Fly,17S4XrLvF5jlGvGCJHgF51,Tom Petty and the Heartbreakers,0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,audio_features,17S4XrLvF5jlGvGCJHgF51,spotify:track:17S4XrLvF5jlGvGCJHgF51,https://api.spotify.com/v1/tracks/17S4XrLvF5jlGvGCJHgF51,https://api.spotify.com/v1/audio-analysis/17S4XrLvF5jlGvGCJHgF51,242107,4
527,You Don't Know How It Feels,7MooGz4ZPE4bNxjFegR6Jx,Tom Petty,0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,audio_features,7MooGz4ZPE4bNxjFegR6Jx,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/tracks/7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/audio-analysis/7MooGz4ZPE4bNxjFegR6Jx,289440,4
528,I Want You Back,5LxvwujISqiB8vpRYv887S,The Jackson 5,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4
529,Rhiannon,05oETzWbd4SI33qK2gbJfR,Fleetwood Mac,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,spotify:track:05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
530,Hey Jude - Remastered 2009,3m7V717IKZqZLW5qUIOxdD,The Beatles,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,audio_features,3m7V717IKZqZLW5qUIOxdD,spotify:track:3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/tracks/3m7V717IKZqZLW5qUIOxdD,https://api.spotify.com/v1/audio-analysis/3m7V717IKZqZLW5qUIOxdD,431333,4
